model_key,forecast_horizon_hours,forecast_horizon_label,window_start_utc,window_end_utc,window_date,drift_scope,cluster_key,route_name,row_count,eligible_row_count,reviewed_route_share,capacity_unknown_route_share,reviewed_internal_transfer_share,proxy_internal_transfer_share,blocked_internal_reviewed_share,known_connector_restriction_share,truth_backed_curtailment_share,actual_opportunity_deliverable_mean_mwh,predicted_opportunity_deliverable_mean_mwh,residual_bias_mwh,residual_mae_mwh,actual_opportunity_gross_value_mean_eur,predicted_opportunity_gross_value_mean_eur,residual_bias_eur,residual_mae_eur,feature_drift_score,target_drift_score,residual_drift_score,drift_state,source_lineage
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,2024-10-03 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,96,0.0,0.03125,1.0,0.0,0.0,0.25,0.0,0.0,1.9187834550216352,-1.9187834550216352,1.9187834550216352,0.0,0.0,0.0,0.0,0.03125,1.0,0.9429863902959373,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-04 00:00:00+00:00,2024-10-05 00:00:00+00:00,2024-10-04 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,96,0.020833333333333332,0.0625,1.0,0.0,0.0,0.25,0.0,0.0,1.4560730730185074,-1.4560730730185074,1.4560730730185074,0.0,9.142819615390865,-9.142819615390865,9.142819615390865,0.03125,0.0,0.46271038200312775,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-05 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,96,0.0625,0.13541666666666666,1.0,0.0,0.0,0.25,0.0,0.0,0.6070196442321655,-0.6070196442321655,0.6070196442321655,0.0,19.01277962273506,-19.01277962273506,19.01277962273506,0.07291666666666666,0.0,0.8490534287863419,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-06 00:00:00+00:00,2024-10-07 00:00:00+00:00,2024-10-06 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,96,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.8985671821391223,-0.8985671821391223,0.8985671821391223,0.0,0.0,0.0,0.0,0.13541666666666666,0.0,0.29154753790695687,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-07 00:00:00+00:00,2024-10-07 23:00:00+00:00,2024-10-07 00:00:00+00:00,cluster_daily,east_anglia_offshore,,92,92,0.010869565217391304,0.0,1.0,0.0,0.0,0.25,0.0,0.37864519391467827,1.4522868654331849,-1.0736416715185066,1.5731799917113398,48.112551564768594,16.375633237117412,31.736918327651185,31.736918327651185,0.010869565217391304,0.37864519391467827,0.6746128095722175,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.013888888888888888,0.0,1.0,0.0,0.0,0.0,0.0,1.1016316007227067,0.43724324402914294,0.6643883566935638,1.5388748447518497,84.75017149099894,0.0,84.75017149099894,84.75017149099894,1.0,,,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-03 00:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.041666666666666664,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,2.543919424184534,2.6808834985876735,-0.1369640744031399,3.69445435402149,127.93017014049047,14.472807732010729,113.45736240847974,113.45736240847974,0.027777777777777776,1.3092288043622196,1.4007503707146742,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,2024-10-03 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,1.4626572008212604,-1.4626572008212604,1.4626572008212604,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.6040938496833429,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-04 00:00:00+00:00,2024-10-05 00:00:00+00:00,2024-10-04 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.027777777777777776,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,1.1377732406193508,-1.1377732406193508,1.1377732406193508,0.0,12.943253282157865,-12.943253282157865,12.943253282157865,0.027777777777777776,0.0,0.32488396020190957,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-05 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.08333333333333333,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.5593417090574391,-0.5593417090574391,0.5593417090574391,0.0,18.173045353971062,-18.173045353971062,18.173045353971062,0.06944444444444445,0.0,0.5784315315619117,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-06 00:00:00+00:00,2024-10-07 00:00:00+00:00,2024-10-06 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6762080674603571,-0.6762080674603571,0.6762080674603571,0.0,0.0,0.0,0.0,0.125,0.0,0.11686635840291804,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-07 00:00:00+00:00,2024-10-07 23:00:00+00:00,2024-10-07 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,69,69,0.014492753623188406,0.0,1.0,0.0,0.0,0.0,0.0,0.4759416815794572,1.2105564229435473,-0.7346147413640901,1.4519851751545683,60.47552976989374,14.899192685100184,45.57633708479356,45.57633708479356,0.014492753623188406,0.4759416815794572,0.7757771076942112,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,humber_offshore,,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.013888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.8717510389851006,0.35139391671129616,0.5203571222738046,1.2231449556963971,67.0651150556823,0.0,67.0651150556823,67.0651150556823,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-03 00:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.041666666666666664,0.027777777777777776,0.0,1.0,0.0,0.0,0.0,3.6138077364379715,2.4525028802591913,1.1613048561787798,4.443338631309152,215.7629499749894,16.906276322458897,198.8566736525305,198.8566736525305,0.027777777777777776,2.742056697452871,2.6327163110273704,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,2024-10-03 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.0,0.027777777777777776,0.0,1.0,0.0,0.0,0.0,0.0,1.803641031939303,-1.803641031939303,1.803641031939303,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.8204492613767401,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-04 00:00:00+00:00,2024-10-05 00:00:00+00:00,2024-10-04 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.027777777777777776,0.05555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.4005837942007113,-1.4005837942007113,1.4005837942007113,0.0,10.242348248875778,-10.242348248875778,10.242348248875778,0.027777777777777776,0.0,0.4030572377385917,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-05 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.08333333333333333,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.6829284728476706,-0.6829284728476706,0.6829284728476706,0.0,21.29928383880254,-21.29928383880254,21.29928383880254,0.06944444444444445,0.0,0.7176553213530408,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-06 00:00:00+00:00,2024-10-07 00:00:00+00:00,2024-10-06 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8336811233114257,-0.8336811233114257,0.8336811233114257,0.0,0.0,0.0,0.0,0.125,0.0,0.1507526504637552,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-07 00:00:00+00:00,2024-10-07 23:00:00+00:00,2024-10-07 00:00:00+00:00,cluster_daily,humber_offshore,,69,69,0.014492753623188406,0.0,0.0,1.0,0.0,0.0,0.0,0.42418160939199906,1.4825661211686132,-1.0583845117766142,1.6179980286462328,53.89863619739437,18.344990436875324,35.55364576051904,35.55364576051904,0.014492753623188406,0.42418160939199906,0.784316905334807,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,moray_firth_offshore,,4,0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.010416666666666666,0.0,1.0,0.0,0.0,0.25,0.0,1.182076326915016,0.46017191394672086,0.7219044129682951,1.642248240861737,90.93890494406259,0.0,90.93890494406259,90.93890494406259,1.0,,,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-03 00:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.03125,0.03125,1.0,0.0,0.0,0.25,0.0,3.3325669969243363,2.4354668335363416,0.8971001633879951,4.47309545528661,170.85134046808457,14.315731926305482,156.53560854177908,156.53560854177908,0.03125,1.8192485722319414,1.72376328011132,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,2024-10-03 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.0,0.03125,1.0,0.0,0.0,0.25,0.0,0.0,1.8709063386936975,-1.8709063386936975,1.8709063386936975,0.0,0.0,0.0,0.0,0.03125,1.0,0.8305929046996855,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-04 00:00:00+00:00,2024-10-05 00:00:00+00:00,2024-10-04 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.020833333333333332,0.0625,1.0,0.0,0.0,0.25,0.0,0.0,1.4218179116465322,-1.4218179116465322,1.4218179116465322,0.0,13.888411777645674,-13.888411777645674,13.888411777645674,0.03125,0.0,0.44908842704716534,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-05 00:00:00+00:00,2024-10-06 00:00:00+00:00,2024-10-05 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.0625,0.13541666666666666,1.0,0.0,0.0,0.25,0.0,0.0,0.5941998721749137,-0.5941998721749137,0.5941998721749137,0.0,19.500100293772668,-19.500100293772668,19.500100293772668,0.07291666666666666,0.0,0.8276180394716185,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-06 00:00:00+00:00,2024-10-07 00:00:00+00:00,2024-10-06 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.8763075556183465,-0.8763075556183465,0.8763075556183465,0.0,0.0,0.0,0.0,0.13541666666666666,0.0,0.28210768344343284,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-07 00:00:00+00:00,2024-10-07 23:00:00+00:00,2024-10-07 00:00:00+00:00,cluster_daily,moray_firth_offshore,,92,92,0.010869565217391304,0.0,1.0,0.0,0.0,0.25,0.0,0.5106964927459571,1.4247741077940719,-0.9140776150481151,1.6838327735386418,64.89164985076505,15.987180243965636,48.90446960679941,48.90446960679941,0.010869565217391304,0.5106964927459571,0.8075252179202953,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,north_wales_offshore,,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.013888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.5859143505897526,0.24444163624063192,0.34147271434912074,0.8303559868303845,45.07526986239557,0.0,45.07526986239557,45.07526986239557,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-03 00:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.041666666666666664,0.027777777777777776,0.0,1.0,0.0,0.0,0.0,2.428883612821787,1.9830825361488027,0.44580107667298446,3.107374944765553,145.01687186183648,12.955906733203504,132.06096512863303,133.7519502005423,0.027777777777777776,1.8429692622320344,2.2770189579351685,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,1,t_plus_1h,2024-10-03 00:00:00+00:00,2024-10-04 00:00:00+00:00,2024-10-03 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.0,0.027777777777777776,0.0,1.0,0.0,0.0,0.0,0.0,1.2122488149323674,-1.2122488149323674,1.2122488149323674,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.6826386751727025,warn,fact_backtest_prediction_hourly
