interval_start_utc,interval_end_utc,route_name,source_provider,source_family,source_key,source_published_utc,forward_price_eur_per_mwh,day_ahead_price_eur_per_mwh,intraday_price_eur_per_mwh,imbalance_price_eur_per_mwh,forward_to_day_ahead_spread_eur_per_mwh,day_ahead_to_intraday_spread_eur_per_mwh,forward_to_day_ahead_spread_bucket,day_ahead_to_intraday_spread_bucket,upstream_market_state,upstream_market_state_feed_available_flag
2024-07-28 22:00:00+00:00,2024-07-28 23:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,,16.98,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-07-28 22:00:00+00:00,2024-07-28 23:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,,78.06,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-07-28 23:00:00+00:00,2024-07-29 00:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,86.12955,14.86,,,-71.26955,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-28 23:00:00+00:00,2024-07-29 00:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,86.12955,74.42,,,-11.709549999999993,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-07-29 00:00:00+00:00,2024-07-29 01:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,83.0349,12.69,,,-70.3449,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 00:00:00+00:00,2024-07-29 01:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,83.0349,70.8,,,-12.234899999999996,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-07-29 01:00:00+00:00,2024-07-29 02:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,84.01769999999999,7.43,,,-76.58769999999998,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 01:00:00+00:00,2024-07-29 02:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,84.01769999999999,73.04,,,-10.977699999999984,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-07-29 02:00:00+00:00,2024-07-29 03:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,82.4031,6.69,,,-75.7131,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 02:00:00+00:00,2024-07-29 03:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,82.4031,76.42,,,-5.983099999999993,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-07-29 03:00:00+00:00,2024-07-29 04:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,80.8938,7.07,,,-73.8238,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 03:00:00+00:00,2024-07-29 04:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,80.8938,96.95,,,16.056200000000004,,spread_positive,spread_unknown,day_ahead_stronger_than_forward,True
2024-07-29 04:00:00+00:00,2024-07-29 05:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,79.71795,11.24,,,-68.47795,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 04:00:00+00:00,2024-07-29 05:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,79.71795,130.9,,,51.182050000000004,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-07-29 05:00:00+00:00,2024-07-29 06:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,87.8904,17.6,,,-70.2904,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 05:00:00+00:00,2024-07-29 06:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,87.8904,109.2,,,21.309600000000003,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-07-29 06:00:00+00:00,2024-07-29 07:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,81.39104999999999,27.02,,,-54.37105,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 06:00:00+00:00,2024-07-29 07:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,81.39104999999999,90.19,,,8.798950000000005,,spread_positive,spread_unknown,day_ahead_stronger_than_forward,True
2024-07-29 07:00:00+00:00,2024-07-29 08:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,82.23344999999999,23.92,,,-58.31344999999999,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 07:00:00+00:00,2024-07-29 08:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,82.23344999999999,63.2,,,-19.033449999999988,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-07-29 08:00:00+00:00,2024-07-29 09:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,81.64845,15.2,,,-66.44845,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-07-29 08:00:00+00:00,2024-07-29 09:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,81.64845,12.0,,,-69.64845,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
