date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,connector_key,connector_label,border_key,target_zone,neighbor_domain_key,direction_key,direction_label,source_key,source_label,source_provider,source_dataset_key,source_dataset_id,source_resource_id,source_resource_name,source_document_url,source_table_variant,source_published_utc,source_published_date,auction_type,itl_scope,target_is_proxy,itl_mw,restriction_reason,restriction_active_flag,itl_state
2024-11-15,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,britned,BritNed,GB-NL,NL,NL,gb_to_neighbor,Great Britain to NL,neso_interconnector_itl,NESO interconnector ITL,neso,britned,1a9fa49a-dea1-4468-9a8c-7800db9d3ff4,105be229-893d-4a04-a3e4-2e97d9d15cd9,britned_da_&_id_weekly_itls_20241113,https://api.neso.energy/dataset/1a9fa49a-dea1-4468-9a8c-7800db9d3ff4/resource/105be229-893d-4a04-a3e4-2e97d9d15cd9/download/britned-da-id-weekly-itls-20241113.csv,archived_upload,2024-11-20 10:13:30.346775+00:00,2024-11-20,weekly_archive,connector_da_id_submission,False,240,System Security,True,published_restriction
2024-11-15,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,britned,BritNed,GB-NL,NL,NL,neighbor_to_gb,NL to Great Britain,neso_interconnector_itl,NESO interconnector ITL,neso,britned,1a9fa49a-dea1-4468-9a8c-7800db9d3ff4,105be229-893d-4a04-a3e4-2e97d9d15cd9,britned_da_&_id_weekly_itls_20241113,https://api.neso.energy/dataset/1a9fa49a-dea1-4468-9a8c-7800db9d3ff4/resource/105be229-893d-4a04-a3e4-2e97d9d15cd9/download/britned-da-id-weekly-itls-20241113.csv,archived_upload,2024-11-20 10:13:30.346775+00:00,2024-11-20,weekly_archive,connector_da_id_submission,False,1060,System Security,True,published_restriction
2024-11-15,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,ifa,IFA,GB-FR,FR,FR,gb_to_neighbor,Great Britain to FR,neso_interconnector_itl,NESO interconnector ITL,neso,ifa,a95d222b-e390-4ad0-af17-09de957616ed,2b38e754-a92e-4383-827d-5e6c10c882b0,archived_ifa_da_&_id_weekly_itls,https://api.neso.energy/dataset/a95d222b-e390-4ad0-af17-09de957616ed/resource/2b38e754-a92e-4383-827d-5e6c10c882b0/download/archived_ifa-2.csv,archived_upload,2025-08-19 09:35:33.157288+00:00,2025-08-19,weekly_archive,connector_da_id_submission,False,420,System Security,True,published_restriction
2024-11-15,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,ifa,IFA,GB-FR,FR,FR,neighbor_to_gb,FR to Great Britain,neso_interconnector_itl,NESO interconnector ITL,neso,ifa,a95d222b-e390-4ad0-af17-09de957616ed,2b38e754-a92e-4383-827d-5e6c10c882b0,archived_ifa_da_&_id_weekly_itls,https://api.neso.energy/dataset/a95d222b-e390-4ad0-af17-09de957616ed/resource/2b38e754-a92e-4383-827d-5e6c10c882b0/download/archived_ifa-2.csv,archived_upload,2025-08-19 09:35:33.157288+00:00,2025-08-19,weekly_archive,connector_da_id_submission,False,2028,System Security,True,published_restriction
2024-11-15,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,ifa2,IFA2,GB-FR,FR,FR,gb_to_neighbor,Great Britain to FR,neso_interconnector_itl,NESO interconnector ITL,neso,ifa2,860c8221-c656-4af3-800a-281b9e500489,19725dae-1d69-423e-8d5b-0f4dc8220b6b,archived_ifa2_da_&_id_weekly_itls,https://api.neso.energy/dataset/860c8221-c656-4af3-800a-281b9e500489/resource/19725dae-1d69-423e-8d5b-0f4dc8220b6b/download/archived_ifa2.csv,archived_upload,2025-02-19 11:53:27.282103+00:00,2025-02-19,weekly_archive,connector_da_id_submission,False,110,System Security,True,published_restriction
2024-11-15,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,ifa2,IFA2,GB-FR,FR,FR,neighbor_to_gb,FR to Great Britain,neso_interconnector_itl,NESO interconnector ITL,neso,ifa2,860c8221-c656-4af3-800a-281b9e500489,19725dae-1d69-423e-8d5b-0f4dc8220b6b,archived_ifa2_da_&_id_weekly_itls,https://api.neso.energy/dataset/860c8221-c656-4af3-800a-281b9e500489/resource/19725dae-1d69-423e-8d5b-0f4dc8220b6b/download/archived_ifa2.csv,archived_upload,2025-02-19 11:53:27.282103+00:00,2025-02-19,weekly_archive,connector_da_id_submission,False,1014,System Security,True,published_restriction
2024-11-15,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,britned,BritNed,GB-NL,NL,NL,gb_to_neighbor,Great Britain to NL,neso_interconnector_itl,NESO interconnector ITL,neso,britned,1a9fa49a-dea1-4468-9a8c-7800db9d3ff4,105be229-893d-4a04-a3e4-2e97d9d15cd9,britned_da_&_id_weekly_itls_20241113,https://api.neso.energy/dataset/1a9fa49a-dea1-4468-9a8c-7800db9d3ff4/resource/105be229-893d-4a04-a3e4-2e97d9d15cd9/download/britned-da-id-weekly-itls-20241113.csv,archived_upload,2024-11-20 10:13:30.346775+00:00,2024-11-20,weekly_archive,connector_da_id_submission,False,320,System Security,True,published_restriction
2024-11-15,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,britned,BritNed,GB-NL,NL,NL,neighbor_to_gb,NL to Great Britain,neso_interconnector_itl,NESO interconnector ITL,neso,britned,1a9fa49a-dea1-4468-9a8c-7800db9d3ff4,105be229-893d-4a04-a3e4-2e97d9d15cd9,britned_da_&_id_weekly_itls_20241113,https://api.neso.energy/dataset/1a9fa49a-dea1-4468-9a8c-7800db9d3ff4/resource/105be229-893d-4a04-a3e4-2e97d9d15cd9/download/britned-da-id-weekly-itls-20241113.csv,archived_upload,2024-11-20 10:13:30.346775+00:00,2024-11-20,weekly_archive,connector_da_id_submission,False,1060,System Security,True,published_restriction
2024-11-15,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,ifa,IFA,GB-FR,FR,FR,gb_to_neighbor,Great Britain to FR,neso_interconnector_itl,NESO interconnector ITL,neso,ifa,a95d222b-e390-4ad0-af17-09de957616ed,2b38e754-a92e-4383-827d-5e6c10c882b0,archived_ifa_da_&_id_weekly_itls,https://api.neso.energy/dataset/a95d222b-e390-4ad0-af17-09de957616ed/resource/2b38e754-a92e-4383-827d-5e6c10c882b0/download/archived_ifa-2.csv,archived_upload,2025-08-19 09:35:33.157288+00:00,2025-08-19,weekly_archive,connector_da_id_submission,False,560,System Security,True,published_restriction
2024-11-15,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,ifa,IFA,GB-FR,FR,FR,neighbor_to_gb,FR to Great Britain,neso_interconnector_itl,NESO interconnector ITL,neso,ifa,a95d222b-e390-4ad0-af17-09de957616ed,2b38e754-a92e-4383-827d-5e6c10c882b0,archived_ifa_da_&_id_weekly_itls,https://api.neso.energy/dataset/a95d222b-e390-4ad0-af17-09de957616ed/resource/2b38e754-a92e-4383-827d-5e6c10c882b0/download/archived_ifa-2.csv,archived_upload,2025-08-19 09:35:33.157288+00:00,2025-08-19,weekly_archive,connector_da_id_submission,False,2028,System Security,True,published_restriction
