settlement_date,qa_target_definition,qa_wind_voltage_positive_mwh,qa_wind_thermal_positive_mwh,qa_wind_relevant_positive_mwh,qa_inertia_positive_mwh,qa_largest_loss_positive_mwh,qa_voltage_share_of_target,qa_thermal_share_of_target,qa_primary_driver,gb_daily_estimated_lost_energy_mwh,dispatch_down_mwh_lower_bound,remaining_qa_shortfall_mwh,dispatch_coverage_ratio_vs_qa_target,lost_energy_capture_ratio_vs_qa_target,estimated_dispatch_share_of_total_dispatch,blocked_dispatch_share_of_total_dispatch,unmapped_dispatch_share_of_total_dispatch,dispatch_alignment_inference,recoverability_audit_state
2024-10-05,wind_constraints_positive_only_v1,12382,0,12382,7905,0,1.0,0.0,voltage_dominant,3789.034674601276,6157.283333333333,8592.965325398724,0.4972769611802078,0.3060115227427941,0.9989335123444595,0.0010664876555407283,0.3086344897776888,dispatch_source_shortfall_inferred,source_limited
