settlement_date,qa_target_definition,qa_wind_voltage_positive_mwh,qa_wind_thermal_positive_mwh,qa_wind_relevant_positive_mwh,qa_inertia_positive_mwh,qa_largest_loss_positive_mwh,qa_voltage_share_of_target,qa_thermal_share_of_target,qa_primary_driver,gb_daily_estimated_lost_energy_mwh,dispatch_down_mwh_lower_bound,remaining_qa_shortfall_mwh,dispatch_coverage_ratio_vs_qa_target,lost_energy_capture_ratio_vs_qa_target,estimated_dispatch_share_of_total_dispatch,blocked_dispatch_share_of_total_dispatch,unmapped_dispatch_share_of_total_dispatch,dispatch_alignment_inference,recoverability_audit_state
2024-10-04,wind_constraints_positive_only_v1,7306,0,7306,1078,0,1.0,0.0,voltage_dominant,5287.341466666667,12126.858333333334,2018.6585333333333,1.6598492106944065,0.7236985308878547,0.7836757665320024,0.2163242334679977,0.07965308409776371,dispatch_blocking_material,partially_recovered
