model_key,forecast_horizon_hours,forecast_horizon_label,window_start_utc,window_end_utc,window_date,drift_scope,cluster_key,route_name,row_count,eligible_row_count,reviewed_route_share,capacity_unknown_route_share,known_connector_restriction_share,truth_backed_curtailment_share,actual_opportunity_deliverable_mean_mwh,predicted_opportunity_deliverable_mean_mwh,residual_bias_mwh,residual_mae_mwh,actual_opportunity_gross_value_mean_eur,predicted_opportunity_gross_value_mean_eur,residual_bias_eur,residual_mae_eur,feature_drift_score,target_drift_score,residual_drift_score,drift_state,source_lineage
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_anglia_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,4,0.010416666666666666,0.0,0.0,0.0,0.0,0.6639241557397043,-0.6639241557397043,0.6639241557397043,0.0,0.0,0.0,0.0,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_anglia_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,4.010496045556285,3.894947326679292,0.1155487188769925,4.986921911203708,236.86510748588444,81.75794119523538,155.1071662906491,155.1071662906491,0.03260869565217391,4.010496045556285,4.322997755464003,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,3,0.013888888888888888,0.0,0.0,0.0,0.0,0.8796959202472707,-0.8796959202472707,0.8796959202472707,0.0,0.0,0.0,0.0,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.654524616540383,2.8759422396301435,-0.2214176230897603,4.04679566608921,133.4923514509466,41.78247207166759,91.70987937927899,91.70987937927899,0.029589371980676328,2.654524616540383,3.167099745841939,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,humber_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,humber_offshore,,72,3,0.013888888888888888,0.0,0.0,0.0,0.0,0.4367270784156913,-0.4367270784156913,0.4367270784156913,0.0,0.0,0.0,0.0,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,humber_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,3.7709298119352743,3.6487369930683076,0.12219281886696669,5.593908266073111,225.14394779998892,51.383370661314004,173.76057713867488,173.76057713867488,0.029589371980676328,3.7709298119352743,5.15718118765742,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,moray_firth_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,4,0.010416666666666666,0.0,0.0,0.0,0.0,0.3252386517074602,-0.3252386517074602,0.3252386517074602,0.0,0.0,0.0,0.0,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,moray_firth_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,3.477461214181916,3.6995582009500714,-0.22209698676815579,4.326816589186634,178.27965961887085,79.87282625701195,98.4068333618589,98.4068333618589,0.03260869565217391,3.477461214181916,4.001577937479174,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,north_wales_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,3,0.013888888888888888,0.0,0.0,0.0,0.0,0.4313731562634849,-0.4313731562634849,0.4313731562634849,0.0,0.0,0.0,0.0,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,north_wales_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.5344872481618648,2.4674142046569756,0.06707304350488888,3.774787195614697,151.32195324713373,34.53538098123322,116.7865722659005,116.7865722659005,0.029589371980676328,2.5344872481618648,3.343414039351212,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,shetland_wind,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,shetland_wind,,72,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,shetland_wind,,69,69,0.0,0.0,0.0,0.0,0.0,0.046482091895351386,-0.046482091895351386,0.046482091895351386,0.0,0.0,0.0,0.0,0.0,0.0,0.046482091895351386,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,global_daily,,,23,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,global_daily,,,552,23,0.010869565217391304,0.0,0.0,0.0,0.0,0.5161971237656096,-0.5161971237656096,0.5161971237656096,0.0,0.0,0.0,0.0,0.010869565217391304,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,global_daily,,,529,529,0.034026465028355386,0.026465028355387523,0.0,0.0,5.3429012162645195,5.249038809303741,0.0938624069607796,7.606453311005667,310.1861840181153,83.90022207717497,226.28596194094033,226.28596194094033,0.026465028355387523,5.3429012162645195,7.090256187240057,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,16,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,384,16,0.0,0.0,0.0,0.0,0.0,0.24949944138639346,-0.24949944138639346,0.24949944138639346,0.0,0.0,0.0,0.0,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,368,368,0.0,0.03804347826086957,0.0,0.0,3.208234055317594,3.6190161519211634,-0.41078209660356935,3.3006474677724698,178.6919797955252,98.21222744379394,80.47975235173129,80.47975235173129,0.03804347826086957,3.208234055317594,3.0511480263860764,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,7,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,168,7,0.03571428571428571,0.0,0.0,0.0,0.0,1.1257918263466749,-1.1257918263466749,1.1257918263466749,0.0,0.0,0.0,0.0,0.03571428571428571,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,24,t_plus_24h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,161,161,0.11180124223602485,0.0,0.0,0.0,10.222140441286065,8.97480488332106,1.2473355579650058,17.44829523839583,610.744365098321,51.18706695347445,559.5572981448466,559.5572981448466,0.07608695652173914,10.222140441286065,14.498687084110012,warn,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,72,0,0.013888888888888888,0.0,0.0,0.0,,,,,,,,,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,69,0,0.043478260869565216,0.028985507246376812,0.0,0.0,,,,,,,,,0.029589371980676328,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_anglia_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,0,0.010416666666666666,0.0,0.0,0.0,,,,,,,,,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_anglia_offshore,,92,0,0.03260869565217391,0.03260869565217391,0.0,0.0,,,,,,,,,0.03260869565217391,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,0,0.013888888888888888,0.0,0.0,0.0,,,,,,,,,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,69,0,0.043478260869565216,0.028985507246376812,0.0,0.0,,,,,,,,,0.029589371980676328,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,humber_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,humber_offshore,,72,0,0.013888888888888888,0.0,0.0,0.0,,,,,,,,,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,humber_offshore,,69,0,0.043478260869565216,0.028985507246376812,0.0,0.0,,,,,,,,,0.029589371980676328,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,moray_firth_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,0,0.010416666666666666,0.0,0.0,0.0,,,,,,,,,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,moray_firth_offshore,,92,0,0.03260869565217391,0.03260869565217391,0.0,0.0,,,,,,,,,0.03260869565217391,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,north_wales_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,0,0.013888888888888888,0.0,0.0,0.0,,,,,,,,,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,north_wales_offshore,,69,0,0.043478260869565216,0.028985507246376812,0.0,0.0,,,,,,,,,0.029589371980676328,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,shetland_wind,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,shetland_wind,,72,0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,shetland_wind,,69,0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,global_daily,,,23,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,global_daily,,,552,0,0.010869565217391304,0.0,0.0,0.0,,,,,,,,,0.010869565217391304,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,global_daily,,,529,0,0.034026465028355386,0.026465028355387523,0.0,0.0,,,,,,,,,0.026465028355387523,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,16,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,384,0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R1_netback_GB_FR_DE_PL,368,0,0.0,0.03804347826086957,0.0,0.0,,,,,,,,,0.03804347826086957,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,7,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,168,0,0.03571428571428571,0.0,0.0,0.0,,,,,,,,,0.03571428571428571,,,pass,fact_backtest_prediction_hourly
opportunity_group_mean_notice_v1,168,t_plus_168h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,route_daily,,R2_netback_GB_NL_DE_PL,161,0,0.11180124223602485,0.0,0.0,0.0,,,,,,,,,0.07608695652173914,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,72,71,0.013888888888888888,0.0,0.0,0.0,5.16182290554775,0.0,5.16182290554775,5.16182290554775,397.10677885814687,0.0,397.10677885814687,397.10677885814687,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,dogger_hornsea_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,22.018357968406196,4.161350110686279,17.857007857719918,26.179708079092475,1314.6094688344742,0.0,1314.6094688344742,1314.6094688344742,0.029589371980676328,3.265616696136868,4.071795092186411,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_anglia_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_anglia_offshore,,96,96,0.010416666666666666,0.0,0.0,0.0,0.7781674968770153,0.0,0.7781674968770153,0.7781674968770153,59.86559278599412,0.0,59.86559278599412,59.86559278599412,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_anglia_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,4.010496045556285,0.6892032327819305,3.3212928127743537,3.3212928127743537,236.86510748588444,4.819908348298805,232.04519913758566,232.04519913758566,0.03260869565217391,3.2323285486792694,2.5431253158973384,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,72,72,0.013888888888888888,0.0,0.0,0.0,1.1016316007227067,0.0,1.1016316007227067,1.1016316007227067,84.75017149099894,0.0,84.75017149099894,84.75017149099894,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,east_coast_scotland_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.654524616540383,0.6270641028486729,2.02746051369171,2.02746051369171,133.4923514509466,4.385341450067063,129.1070100008795,129.1070100008795,0.029589371980676328,1.409630056725794,0.8404160813484554,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,humber_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,humber_offshore,,72,72,0.013888888888888888,0.0,0.0,0.0,0.8717510389851006,0.0,0.8717510389851006,0.8717510389851006,67.0651150556823,0.0,67.0651150556823,67.0651150556823,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,humber_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,3.7709298119352743,0.775055459028107,2.995874352907167,3.0018096618284416,225.14394779998892,5.4203115999401295,219.72363620004876,219.76514448622424,0.029589371980676328,2.8991787729501737,2.130058622843341,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,moray_firth_offshore,,4,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,moray_firth_offshore,,96,96,0.010416666666666666,0.0,0.0,0.0,1.182076326915016,0.0,1.182076326915016,1.182076326915016,90.93890494406259,0.0,90.93890494406259,90.93890494406259,0.010416666666666666,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,moray_firth_offshore,,92,92,0.03260869565217391,0.03260869565217391,0.0,0.0,3.477461214181916,0.6747940402834781,2.8026671738984383,2.8026671738984383,178.27965961887085,4.719138381020502,173.56052123785037,173.56052123785037,0.03260869565217391,1.9418245971115908,1.3709697166619028,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,north_wales_offshore,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,north_wales_offshore,,72,72,0.013888888888888888,0.0,0.0,0.0,0.5859143505897526,0.0,0.5859143505897526,0.5859143505897526,45.07526986239557,0.0,45.07526986239557,45.07526986239557,0.013888888888888888,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,north_wales_offshore,,69,69,0.043478260869565216,0.028985507246376812,0.0,0.0,2.5344872481618648,0.5213230083944633,2.0131642397674017,2.017951270720009,151.32195324713373,3.645846393056269,147.67610685407746,147.709584715693,0.029589371980676328,1.9485728975721122,1.4320369201302565,warn,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-09-30 23:00:00+00:00,2024-10-01 00:00:00+00:00,2024-09-30 00:00:00+00:00,cluster_daily,shetland_wind,,3,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,warmup,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-01 00:00:00+00:00,2024-10-02 00:00:00+00:00,2024-10-01 00:00:00+00:00,cluster_daily,shetland_wind,,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,pass,fact_backtest_prediction_hourly
opportunity_potential_ratio_v2,1,t_plus_1h,2024-10-02 00:00:00+00:00,2024-10-02 23:00:00+00:00,2024-10-02 00:00:00+00:00,cluster_daily,shetland_wind,,69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pass,fact_backtest_prediction_hourly
