interval_start_utc,interval_end_utc,route_name,source_provider,source_family,source_key,source_published_utc,forward_price_eur_per_mwh,day_ahead_price_eur_per_mwh,intraday_price_eur_per_mwh,imbalance_price_eur_per_mwh,forward_to_day_ahead_spread_eur_per_mwh,day_ahead_to_intraday_spread_eur_per_mwh,forward_to_day_ahead_spread_bucket,day_ahead_to_intraday_spread_bucket,upstream_market_state,upstream_market_state_feed_available_flag
2024-08-07 22:00:00+00:00,2024-08-07 23:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,,42.9,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-08-07 22:00:00+00:00,2024-08-07 23:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,,96.63,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-08-07 23:00:00+00:00,2024-08-08 00:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,67.76055,35.58,,,-32.18055,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-07 23:00:00+00:00,2024-08-08 00:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,67.76055,88.79,,,21.02945000000001,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-08-08 00:00:00+00:00,2024-08-08 01:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,60.061949999999996,24.32,,,-35.741949999999996,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 00:00:00+00:00,2024-08-08 01:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,60.061949999999996,88.52,,,28.45805,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-08-08 01:00:00+00:00,2024-08-08 02:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,67.60845,18.31,,,-49.29845,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 01:00:00+00:00,2024-08-08 02:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,67.60845,88.06,,,20.451549999999997,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-08-08 02:00:00+00:00,2024-08-08 03:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,72.96705,17.17,,,-55.79705,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 02:00:00+00:00,2024-08-08 03:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,72.96705,88.41,,,15.442949999999996,,spread_positive,spread_unknown,day_ahead_stronger_than_forward,True
2024-08-08 03:00:00+00:00,2024-08-08 04:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,75.81015,25.71,,,-50.10014999999999,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 03:00:00+00:00,2024-08-08 04:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,75.81015,96.11,,,20.299850000000006,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-08-08 04:00:00+00:00,2024-08-08 05:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,77.30775,27.96,,,-49.34775,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 04:00:00+00:00,2024-08-08 05:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,77.30775,110.91,,,33.60225,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-08-08 05:00:00+00:00,2024-08-08 06:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,89.7507,42.11,,,-47.640699999999995,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 05:00:00+00:00,2024-08-08 06:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,89.7507,124.95,,,35.19930000000001,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-08-08 06:00:00+00:00,2024-08-08 07:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,91.143,52.12,,,-39.023,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 06:00:00+00:00,2024-08-08 07:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,91.143,117.76,,,26.617000000000004,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2024-08-08 07:00:00+00:00,2024-08-08 08:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,91.71045,44.85,,,-46.86044999999999,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 07:00:00+00:00,2024-08-08 08:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,91.71045,106.84,,,15.129550000000009,,spread_positive,spread_unknown,day_ahead_stronger_than_forward,True
2024-08-08 08:00:00+00:00,2024-08-08 09:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,94.7349,23.78,,,-70.9549,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 08:00:00+00:00,2024-08-08 09:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,94.7349,86.1,,,-8.634900000000002,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-08-08 09:00:00+00:00,2024-08-08 10:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,95.00985,18.35,,,-76.65985,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-08-08 09:00:00+00:00,2024-08-08 10:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,95.00985,71.6,,,-23.409850000000006,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
