settlement_date,gb_daily_estimated_lost_energy_mwh,qa_target_definition,gb_daily_raw_constraint_total_mwh,raw_reconciliation_abs_error_mwh,raw_reconciliation_relative_error,raw_reconciliation_status,gb_daily_qa_target_mwh,qa_reconciliation_abs_error_mwh,qa_reconciliation_relative_error,qa_reconciliation_status,gb_daily_truth_curtailment_mwh,reconciliation_abs_error_mwh,reconciliation_relative_error,reconciliation_status,dispatch_half_hour_count,distinct_dispatch_bmu_count,accepted_dispatch_down_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,dispatch_down_mwh_lower_bound,lost_energy_estimate_half_hour_count,physical_baseline_row_count,weather_calibrated_row_count,dispatch_physical_inference_row_count,dispatch_available_row_count,dispatch_unknown_availability_row_count,dispatch_outage_row_count,mapped_dispatch_row_count,unmapped_dispatch_row_count,primary_dispatch_block_reason,dispatch_coverage_ratio_vs_raw_total,dispatch_coverage_ratio_vs_qa_target,dispatch_coverage_ratio_vs_gb_truth,lost_energy_capture_ratio_vs_raw_total,lost_energy_capture_ratio_vs_qa_target,lost_energy_capture_ratio_vs_gb_truth,lost_energy_to_dispatch_ratio
2024-10-01,2148.9714601336464,wind_constraints_positive_only_v1,16420,14271.028539866355,0.8691247588225551,fail,12116,9967.028539866355,0.8226335869813762,fail,16420,14271.028539866355,0.8691247588225551,fail,85,13,88.93333333333335,3128.675,3217.608333333333,85,3706,1268,55,85,0,0,77,8,,0.195956658546488,0.26556688125894135,0.195956658546488,0.13087524117744498,0.17736641301862383,0.13087524117744498,0.6678785102186084
2024-10-02,237.12189999999998,wind_constraints_positive_only_v1,14127,13889.8781,0.9832149854887804,fail,11116,10878.8781,0.9786684148974452,fail,14127,13889.8781,0.9832149854887804,fail,20,8,26.633333333333333,319.5333333333333,346.16666666666663,18,3751,1373,13,20,0,0,5,15,physical_below_generation,0.024503905051792074,0.031141297828955257,0.024503905051792074,0.016785014511219647,0.021331585102554874,0.016785014511219647,0.6849934520943669
2024-10-03,1626.709816666667,wind_constraints_positive_only_v1,-989,2615.709816666667,,fail,7556,5929.290183333333,0.7847128352743955,fail,-989,2615.709816666667,,fail,52,14,24.583333333333332,2145.025,2169.6083333333336,49,3884,1228,39,52,0,0,50,2,physical_below_generation,,0.2871371536968414,,,0.2152871647256044,,0.7497711875799395
2024-10-04,2566.579416666667,wind_constraints_positive_only_v1,-33551,36117.57941666667,,fail,7306,4739.420583333333,0.6487025161967331,fail,-33551,36117.57941666667,,fail,138,19,72.21666666666667,5553.641666666666,5625.858333333334,122,3888,1146,121,128,10,0,77,61,availability_unknown,,0.7700326215895611,,,0.35129748380326675,,0.45621117073987233
2024-10-05,3632.747083333333,wind_constraints_positive_only_v1,-10288,13920.747083333334,,fail,12382,8749.252916666666,0.7066106377537285,fail,-10288,13920.747083333334,,fail,208,34,104.65,5064.133333333333,5168.783333333333,193,4068,1223,169,208,0,0,98,110,physical_below_generation,,0.41744333171808534,,,0.29338936224627143,,0.7028244074201859
2024-10-06,1742.2370166666665,wind_constraints_positive_only_v1,-5221,6963.237016666666,,fail,11968,10225.762983333334,0.8544253829656864,fail,-5221,6963.237016666666,,fail,66,14,33.28333333333333,1381.5166666666667,1414.8,63,3863,1303,44,66,0,0,46,20,physical_below_generation,,0.11821524064171123,,,0.1455746170343137,,1.231436963999623
2024-10-07,505.47683333333333,wind_constraints_positive_only_v1,6350,5844.523166666667,0.9203973490813648,fail,10751,10245.523166666666,0.9529832728738411,fail,6350,5844.523166666667,0.9203973490813648,fail,77,14,14.45,662.9166666666667,677.3666666666667,70,4579,1275,56,77,0,0,39,38,physical_below_generation,0.10667191601049869,0.06300499178371004,0.10667191601049869,0.07960265091863516,0.04701672712615881,0.07960265091863516,0.7462381280448797
