interval_start_utc,interval_end_utc,route_name,source_provider,source_family,source_key,source_published_utc,forward_price_eur_per_mwh,day_ahead_price_eur_per_mwh,intraday_price_eur_per_mwh,imbalance_price_eur_per_mwh,forward_to_day_ahead_spread_eur_per_mwh,day_ahead_to_intraday_spread_eur_per_mwh,forward_to_day_ahead_spread_bucket,day_ahead_to_intraday_spread_bucket,upstream_market_state,upstream_market_state_feed_available_flag
2024-11-14 23:00:00+00:00,2024-11-15 00:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,,111.6,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-11-14 23:00:00+00:00,2024-11-15 00:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,,110.66,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,100.91835,107.31,,,6.391649999999999,,spread_positive,spread_unknown,day_ahead_stronger_than_forward,True
2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,100.91835,106.8,,,5.881649999999993,,spread_positive,spread_unknown,day_ahead_stronger_than_forward,True
2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,103.32855,107.43,,,4.10145,,spread_flat,spread_unknown,day_ahead_near_forward,True
2024-11-15 01:00:00+00:00,2024-11-15 02:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,103.32855,107.07,,,3.741449999999986,,spread_flat,spread_unknown,day_ahead_near_forward,True
2024-11-15 02:00:00+00:00,2024-11-15 03:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,99.7776,104.05,,,4.27239999999999,,spread_flat,spread_unknown,day_ahead_near_forward,True
2024-11-15 02:00:00+00:00,2024-11-15 03:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,99.7776,103.7,,,3.922399999999996,,spread_flat,spread_unknown,day_ahead_near_forward,True
2024-11-15 03:00:00+00:00,2024-11-15 04:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,100.06425,104.81,,,4.745750000000015,,spread_flat,spread_unknown,day_ahead_near_forward,True
2024-11-15 03:00:00+00:00,2024-11-15 04:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,100.06425,104.5,,,4.435750000000013,,spread_flat,spread_unknown,day_ahead_near_forward,True
