date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,system_balance_source_provider,system_balance_source_family,system_balance_source_key,system_balance_source_dataset_keys,system_balance_source_published_utc,system_balance_feed_available_flag,system_balance_known_flag,system_balance_active_flag,system_balance_state,system_balance_imbalance_mw,system_balance_indicated_demand_mw,system_balance_indicated_generation_mw,system_balance_indicated_margin_mw,system_balance_demand_minus_generation_mw,system_balance_margin_ratio,system_balance_imbalance_direction_bucket,system_balance_margin_direction_bucket,source_lineage
2024-08-01,2024-08-01 00:00:00+01:00,2024-08-01 01:00:00+01:00,2024-07-31 23:00:00+00:00,2024-08-01 00:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-07-31 23:15:00+00:00,True,False,True,moderate_imbalance,448.0,-13005.0,23814.0,32204.0,-36819.0,2.4762783544790463,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 01:00:00+01:00,2024-08-01 02:00:00+01:00,2024-08-01 00:00:00+00:00,2024-08-01 01:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 00:15:00+00:00,True,False,True,moderate_imbalance,792.0,-13187.5,23816.0,32798.5,-37003.5,2.487090047393365,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 02:00:00+01:00,2024-08-01 03:00:00+01:00,2024-08-01 01:00:00+00:00,2024-08-01 02:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 01:15:00+00:00,True,False,True,moderate_imbalance,762.0,-13139.0,23250.5,33743.0,-36389.5,2.5681558718319506,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 03:00:00+01:00,2024-08-01 04:00:00+01:00,2024-08-01 02:00:00+00:00,2024-08-01 03:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 02:15:00+00:00,True,False,True,moderate_imbalance,857.5,-13469.5,23024.5,34121.5,-36494.0,2.5332417684398085,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 04:00:00+01:00,2024-08-01 05:00:00+01:00,2024-08-01 03:00:00+00:00,2024-08-01 04:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 03:15:00+00:00,True,False,True,moderate_imbalance,510.0,-13182.0,22465.0,34162.5,-35647.0,2.591602184797451,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 05:00:00+01:00,2024-08-01 06:00:00+01:00,2024-08-01 04:00:00+00:00,2024-08-01 05:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 04:15:00+00:00,True,False,True,balanced_or_loose,-238.0,-13274.0,22277.0,33414.5,-35551.0,2.517289437999096,imbalance_neutral,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 06:00:00+01:00,2024-08-01 07:00:00+01:00,2024-08-01 05:00:00+00:00,2024-08-01 06:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 05:15:00+00:00,True,False,True,moderate_imbalance,-302.5,-14233.5,24153.0,31894.0,-38386.5,2.2407700144026417,imbalance_negative,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 07:00:00+01:00,2024-08-01 08:00:00+01:00,2024-08-01 06:00:00+00:00,2024-08-01 07:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 06:15:00+00:00,True,False,True,balanced_or_loose,-96.0,-15667.0,26300.0,29393.0,-41967.0,1.8761090189570435,imbalance_neutral,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 08:00:00+01:00,2024-08-01 09:00:00+01:00,2024-08-01 07:00:00+00:00,2024-08-01 08:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 07:15:00+00:00,True,False,True,moderate_imbalance,310.0,-16943.0,28147.0,28995.5,-45090.0,1.711355722127132,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 09:00:00+01:00,2024-08-01 10:00:00+01:00,2024-08-01 08:00:00+00:00,2024-08-01 09:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 08:15:00+00:00,True,False,True,moderate_imbalance,-862.0,-17244.0,26956.0,27997.5,-44200.0,1.6236082115518442,imbalance_negative,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 10:00:00+01:00,2024-08-01 11:00:00+01:00,2024-08-01 09:00:00+00:00,2024-08-01 10:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 09:15:00+00:00,True,False,True,moderate_imbalance,-948.5,-17155.0,25978.0,28624.5,-43133.0,1.6685805887496357,imbalance_negative,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-08-01,2024-08-01 11:00:00+01:00,2024-08-01 12:00:00+01:00,2024-08-01 10:00:00+00:00,2024-08-01 11:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-08-01 10:15:00+00:00,True,False,True,balanced_or_loose,-111.0,-16911.5,26032.5,29886.0,-42944.0,1.767199834432191,imbalance_neutral,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
