date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,scope_type,scope_key,scope_label,parent_region,source_key,source_label,source_year_label,target_is_proxy,total_curtailment_mwh,regional_daily_alloc_mwh,regional_daily_alloc_cost_gbp,regional_daily_wind_share,region_daily_wind_weight_mw,region_hourly_wind_weight_mw,intraday_wind_share,cluster_capacity_share,hourly_curtailment_proxy_mwh,hourly_curtailment_proxy_cost_gbp,allocation_method
2024-10-14,2024-10-14 00:00:00+01:00,2024-10-14 01:00:00+01:00,2024-10-13 23:00:00+00:00,2024-10-14 00:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,3389.0060000000003,0.04115837759379297,0.6710473380716105,-49.17763098563357,31320.072486757443,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 01:00:00+01:00,2024-10-14 02:00:00+01:00,2024-10-14 00:00:00+00:00,2024-10-14 01:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,3263.2479999999996,0.03963108751244161,0.6710473380716105,-47.352765370910156,30157.858647127283,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 02:00:00+01:00,2024-10-14 03:00:00+01:00,2024-10-14 01:00:00+00:00,2024-10-14 02:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,3354.612,0.040740673630164426,0.6710473380716105,-48.67854203739333,31002.214515095682,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 03:00:00+01:00,2024-10-14 04:00:00+01:00,2024-10-14 02:00:00+00:00,2024-10-14 03:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,3672.258,0.04459838117307168,0.6710473380716105,-53.28788110969433,33937.79378085341,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 04:00:00+01:00,2024-10-14 05:00:00+01:00,2024-10-14 03:00:00+00:00,2024-10-14 04:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,4508.848,0.054758495115387294,0.6710473380716105,-65.42758056914386,41669.281845995945,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 05:00:00+01:00,2024-10-14 06:00:00+01:00,2024-10-14 04:00:00+00:00,2024-10-14 05:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,4705.914,0.057151797705851395,0.6710473380716105,-68.28719162554648,43490.50063542132,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 06:00:00+01:00,2024-10-14 07:00:00+01:00,2024-10-14 05:00:00+00:00,2024-10-14 06:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,4061.382,0.04932416581989942,0.6710473380716105,-58.93443248188242,37533.94908017629,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 07:00:00+01:00,2024-10-14 08:00:00+01:00,2024-10-14 06:00:00+00:00,2024-10-14 07:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,3666.5919999999996,0.044529569442597776,0.6710473380716105,-53.2056621767197,33885.43048296903,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 08:00:00+01:00,2024-10-14 09:00:00+01:00,2024-10-14 07:00:00+00:00,2024-10-14 08:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,3975.0280000000002,0.048275424525627775,0.6710473380716105,-57.68135557787771,36735.89397507425,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-10-14,2024-10-14 09:00:00+01:00,2024-10-14 10:00:00+01:00,2024-10-14 08:00:00+00:00,2024-10-14 09:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-3487,-1780.5583024311072,1133995.5581701675,0.510627560203931,82340.612,3995.332,0.04852201001372203,0.6710473380716105,-57.975985513478975,36923.53682721765,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
