settlement_date,qa_target_definition,qa_wind_voltage_positive_mwh,qa_wind_thermal_positive_mwh,qa_wind_relevant_positive_mwh,qa_inertia_positive_mwh,qa_largest_loss_positive_mwh,qa_voltage_share_of_target,qa_thermal_share_of_target,qa_primary_driver,gb_daily_estimated_lost_energy_mwh,dispatch_down_mwh_lower_bound,remaining_qa_shortfall_mwh,dispatch_coverage_ratio_vs_qa_target,lost_energy_capture_ratio_vs_qa_target,estimated_dispatch_share_of_total_dispatch,blocked_dispatch_share_of_total_dispatch,unmapped_dispatch_share_of_total_dispatch,dispatch_alignment_inference,recoverability_audit_state
2024-10-01,wind_constraints_positive_only_v1,12116,0,12116,5549,0,1.0,0.0,voltage_dominant,0.0,7115.675,12116.0,0.5872957246616045,0.0,0.0,1.0,0.0,dispatch_source_shortfall_inferred,counterfactual_or_definition_limited
2024-10-02,wind_constraints_positive_only_v1,9758,1358,11116,3011,0,0.8778337531486146,0.12216624685138538,voltage_dominant,0.0,346.16666666666663,11116.0,0.031141297828955257,0.0,0.0,1.0,0.8545979778526723,dispatch_source_shortfall_inferred,source_limited
2024-10-03,wind_constraints_positive_only_v1,7556,0,7556,0,0,1.0,0.0,voltage_dominant,0.0,2630.108333333333,7556.0,0.34808209811187574,0.0,0.0,1.0,0.0021545373606283646,dispatch_source_shortfall_inferred,source_limited
2024-10-04,wind_constraints_positive_only_v1,7306,0,7306,1078,0,1.0,0.0,voltage_dominant,0.0,11890.091666666667,7306.0,1.6274420567570034,0.0,0.0,1.0,0.06132627236543592,dispatch_blocking_material,counterfactual_or_definition_limited
2024-10-05,wind_constraints_positive_only_v1,12382,0,12382,7905,0,1.0,0.0,voltage_dominant,0.0,8788.941666666668,12382.0,0.7098159963387713,0.0,0.0,1.0,0.1719357563908434,dispatch_source_shortfall_inferred,counterfactual_or_definition_limited
2024-10-06,wind_constraints_positive_only_v1,11968,0,11968,9116,0,1.0,0.0,voltage_dominant,0.0,7511.716666666667,11968.0,0.6276501225490196,0.0,0.0,1.0,0.022827671437731723,dispatch_source_shortfall_inferred,counterfactual_or_definition_limited
2024-10-07,wind_constraints_positive_only_v1,10751,0,10751,3457,0,1.0,0.0,voltage_dominant,0.0,3628.866666666667,10751.0,0.33753759340216416,0.0,0.0,1.0,0.028670567486634945,dispatch_source_shortfall_inferred,source_limited
