settlement_date,qa_target_definition,gb_daily_qa_target_mwh,gb_daily_estimated_lost_energy_mwh,qa_target_shortfall_mwh,accepted_dispatch_down_mwh_lower_bound,same_bmu_dispatch_down_increment_mwh_lower_bound,family_day_dispatch_down_increment_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,total_dispatch_down_mwh_lower_bound,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,blocked_other_dispatch_down_mwh_lower_bound,mapped_dispatch_down_mwh_lower_bound,region_only_dispatch_down_mwh_lower_bound,unmapped_dispatch_down_mwh_lower_bound,mapped_estimated_lost_energy_mwh,region_only_estimated_lost_energy_mwh,unmapped_estimated_lost_energy_mwh,mapped_dispatch_bmu_count,region_only_dispatch_bmu_count,unmapped_dispatch_bmu_count,estimated_dispatch_share_of_total_dispatch,blocked_dispatch_share_of_total_dispatch,unmapped_dispatch_share_of_total_dispatch,estimated_capture_ratio_vs_qa_target,blocked_dispatch_ratio_vs_qa_target,qa_shortfall_after_blocked_dispatch_mwh,dispatch_alignment_inference
2024-10-01,wind_constraints_positive_only_v1,12116,0.0,12116.0,88.93333333333334,3128.675,3898.0666666666666,7026.741666666667,7115.675,0,152,0.0,7115.675,0.0,7115.675,0.0,0.0,0.0,7078.675,37.0,0.0,0.0,0.0,0.0,10,3,0,0.0,1.0,0.0,0.0,0.5872957246616045,5000.325,dispatch_source_shortfall_inferred
2024-10-02,wind_constraints_positive_only_v1,11116,0.0,11116.0,26.633333333333333,319.5333333333333,0.0,319.5333333333333,346.16666666666663,0,20,0.0,346.16666666666663,0.0,346.16666666666663,0.0,0.0,0.0,48.3,2.033333333333333,295.83333333333337,0.0,0.0,0.0,4,1,3,0.0,1.0,0.8545979778526723,0.0,0.031141297828955257,10769.833333333334,dispatch_source_shortfall_inferred
2024-10-03,wind_constraints_positive_only_v1,7556,0.0,7556.0,24.583333333333332,2145.025,460.5,2605.5250000000005,2630.108333333333,0,57,0.0,2630.108333333333,0.0,2630.108333333333,0.0,0.0,0.0,2624.441666666667,0.0,5.666666666666667,0.0,0.0,0.0,13,0,1,0.0,1.0,0.0021545373606283646,0.0,0.34808209811187574,4925.891666666666,dispatch_source_shortfall_inferred
2024-10-04,wind_constraints_positive_only_v1,7306,0.0,7306.0,72.21666666666667,5316.875,6501.0,11817.875,11890.091666666667,0,193,0.0,11890.091666666667,0.0,11890.091666666667,0.0,0.0,0.0,11160.916666666664,0.0,729.175,0.0,0.0,0.0,8,0,11,0.0,1.0,0.06132627236543592,0.0,1.6274420567570034,-4584.091666666667,dispatch_blocking_material
2024-10-05,wind_constraints_positive_only_v1,12382,0.0,12382.0,104.64999999999999,4674.916666666666,4009.375,8684.291666666668,8788.941666666668,0,286,0.0,8788.941666666668,0.0,8788.941666666668,0.0,0.0,0.0,7264.608333333334,13.200000000000001,1511.1333333333334,0.0,0.0,0.0,13,1,20,0.0,1.0,0.1719357563908434,0.0,0.7098159963387713,3593.0583333333325,dispatch_source_shortfall_inferred
2024-10-06,wind_constraints_positive_only_v1,11968,0.0,11968.0,33.28333333333333,1381.5166666666667,6096.916666666666,7478.433333333333,7511.716666666667,0,228,0.0,7511.716666666667,0.0,7511.716666666667,0.0,0.0,0.0,7332.308333333333,7.933333333333334,171.47500000000002,0.0,0.0,0.0,12,1,4,0.0,1.0,0.022827671437731723,0.0,0.6276501225490196,4456.283333333333,dispatch_source_shortfall_inferred
2024-10-07,wind_constraints_positive_only_v1,10751,0.0,10751.0,14.45,662.9166666666666,2951.5,3614.4166666666665,3628.866666666667,0,107,0.0,3628.866666666667,0.0,3628.866666666667,0.0,0.0,0.0,3524.825,0.0,104.04166666666667,0.0,0.0,0.0,8,0,7,0.0,1.0,0.028670567486634945,0.0,0.33753759340216416,7122.133333333333,dispatch_source_shortfall_inferred
