date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,system_balance_source_provider,system_balance_source_family,system_balance_source_key,system_balance_source_dataset_keys,system_balance_source_published_utc,system_balance_feed_available_flag,system_balance_known_flag,system_balance_active_flag,system_balance_state,system_balance_imbalance_mw,system_balance_indicated_demand_mw,system_balance_indicated_generation_mw,system_balance_indicated_margin_mw,system_balance_demand_minus_generation_mw,system_balance_margin_ratio,system_balance_imbalance_direction_bucket,system_balance_margin_direction_bucket,source_lineage
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 00:16:00+00:00,True,False,True,moderate_imbalance,414.0,-17989.0,27788.0,34945.0,-45777.0,1.942576018678081,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 01:00:00+00:00,2024-12-07 02:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 02:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 01:16:00+00:00,True,False,True,moderate_imbalance,695.5,-17573.5,26831.0,36070.5,-44404.5,2.052550715566051,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 02:00:00+00:00,2024-12-07 03:00:00+00:00,2024-12-07 02:00:00+00:00,2024-12-07 03:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 02:16:00+00:00,True,False,True,moderate_imbalance,775.0,-17089.5,25875.0,36927.5,-42964.5,2.1608297492612425,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 03:00:00+00:00,2024-12-07 04:00:00+00:00,2024-12-07 03:00:00+00:00,2024-12-07 04:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 03:16:00+00:00,True,False,True,active_imbalance,1063.0,-17102.5,25581.5,37019.5,-42684.0,2.164566583832773,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 04:00:00+00:00,2024-12-07 05:00:00+00:00,2024-12-07 04:00:00+00:00,2024-12-07 05:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 04:16:00+00:00,True,False,True,active_imbalance,1354.0,-16672.5,25052.0,36959.0,-41724.5,2.2167641325536063,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 05:00:00+00:00,2024-12-07 06:00:00+00:00,2024-12-07 05:00:00+00:00,2024-12-07 06:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 05:16:00+00:00,True,False,True,active_imbalance,2359.0,-16217.0,24877.0,38906.5,-41094.0,2.3991182092865513,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 06:00:00+00:00,2024-12-07 07:00:00+00:00,2024-12-07 06:00:00+00:00,2024-12-07 07:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 06:16:00+00:00,True,False,True,active_imbalance,1647.5,-17433.5,26186.5,38158.5,-43620.0,2.1888031663177214,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 07:00:00+00:00,2024-12-07 08:00:00+00:00,2024-12-07 07:00:00+00:00,2024-12-07 08:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 07:16:00+00:00,True,False,True,active_imbalance,1013.0,-18686.0,28681.5,36408.0,-47367.5,1.9484105747618539,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 08:00:00+00:00,2024-12-07 09:00:00+00:00,2024-12-07 08:00:00+00:00,2024-12-07 09:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 08:16:00+00:00,True,False,True,active_imbalance,1277.5,-19505.0,31141.0,35895.0,-50646.0,1.8402973596513714,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2024-12-07,2024-12-07 09:00:00+00:00,2024-12-07 10:00:00+00:00,2024-12-07 09:00:00+00:00,2024-12-07 10:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2024-12-07 09:16:00+00:00,True,False,True,balanced_or_loose,81.5,-19647.5,31980.0,34857.5,-51627.5,1.7741442931670697,imbalance_neutral,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
