date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,scope_type,scope_key,scope_label,parent_region,source_key,source_label,source_year_label,target_is_proxy,total_curtailment_mwh,regional_daily_alloc_mwh,regional_daily_alloc_cost_gbp,regional_daily_wind_share,region_daily_wind_weight_mw,region_hourly_wind_weight_mw,intraday_wind_share,cluster_capacity_share,hourly_curtailment_proxy_mwh,hourly_curtailment_proxy_cost_gbp,allocation_method
2024-12-07,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 00:00:00+00:00,2024-12-07 01:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,20917.172,0.05040160741372754,0.6710473380716105,-1590.4850096232287,363795.2376303971,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 01:00:00+00:00,2024-12-07 02:00:00+00:00,2024-12-07 01:00:00+00:00,2024-12-07 02:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,20664.559999999998,0.04979291849287358,0.6710473380716105,-1571.2770784912886,359401.7640495378,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 02:00:00+00:00,2024-12-07 03:00:00+00:00,2024-12-07 02:00:00+00:00,2024-12-07 03:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,19937.667999999998,0.048041413785823356,0.6710473380716105,-1516.006182902963,346759.5269501998,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 03:00:00+00:00,2024-12-07 04:00:00+00:00,2024-12-07 03:00:00+00:00,2024-12-07 04:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,18188.15,0.04382580952539802,0.6710473380716105,-1382.977580706356,316331.59354941995,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 04:00:00+00:00,2024-12-07 05:00:00+00:00,2024-12-07 04:00:00+00:00,2024-12-07 05:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,18556.17,0.04471258329961567,0.6710473380716105,-1410.960823051045,322732.2639341516,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 05:00:00+00:00,2024-12-07 06:00:00+00:00,2024-12-07 05:00:00+00:00,2024-12-07 06:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,19331.512000000002,0.04658083217644159,0.6710473380716105,-1469.915725192276,336217.15219413384,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 06:00:00+00:00,2024-12-07 07:00:00+00:00,2024-12-07 06:00:00+00:00,2024-12-07 07:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,18804.194,0.04531021706565166,0.6710473380716105,-1429.8198951104416,327045.94218941685,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 07:00:00+00:00,2024-12-07 08:00:00+00:00,2024-12-07 07:00:00+00:00,2024-12-07 08:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,18334.604,0.04417870221147288,0.6710473380716105,-1394.1135455298684,318878.7479989756,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 08:00:00+00:00,2024-12-07 09:00:00+00:00,2024-12-07 08:00:00+00:00,2024-12-07 09:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,17412.628,0.041957126924102355,0.6710473380716105,-1324.0089918534738,302843.57469689054,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2024-12-07,2024-12-07 09:00:00+00:00,2024-12-07 10:00:00+00:00,2024-12-07 09:00:00+00:00,2024-12-07 10:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-73651,-47025.34983298808,10756214.748101955,0.6384889523969544,415010.018,12602.178,0.030365960948923406,0.6710473380716105,-958.2354248272015,219179.3584797487,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
