settlement_date,qa_target_definition,qa_wind_voltage_positive_mwh,qa_wind_thermal_positive_mwh,qa_wind_relevant_positive_mwh,qa_inertia_positive_mwh,qa_largest_loss_positive_mwh,qa_voltage_share_of_target,qa_thermal_share_of_target,qa_primary_driver,gb_daily_estimated_lost_energy_mwh,dispatch_down_mwh_lower_bound,remaining_qa_shortfall_mwh,dispatch_coverage_ratio_vs_qa_target,lost_energy_capture_ratio_vs_qa_target,estimated_dispatch_share_of_total_dispatch,blocked_dispatch_share_of_total_dispatch,unmapped_dispatch_share_of_total_dispatch,dispatch_alignment_inference,recoverability_audit_state
2024-10-03,wind_constraints_positive_only_v1,7556,0,7556,0,0,1.0,0.0,voltage_dominant,1748.6558166666669,2630.108333333333,5807.344183333333,0.34808209811187574,0.23142612713958005,0.9994296812868928,0.0005703187131075083,0.0021545373606283646,dispatch_source_shortfall_inferred,source_limited
