settlement_date,qa_target_definition,gb_daily_qa_target_mwh,gb_daily_estimated_lost_energy_mwh,qa_target_shortfall_mwh,accepted_dispatch_down_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,total_dispatch_down_mwh_lower_bound,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,blocked_other_dispatch_down_mwh_lower_bound,mapped_dispatch_down_mwh_lower_bound,region_only_dispatch_down_mwh_lower_bound,unmapped_dispatch_down_mwh_lower_bound,mapped_estimated_lost_energy_mwh,region_only_estimated_lost_energy_mwh,unmapped_estimated_lost_energy_mwh,mapped_dispatch_bmu_count,region_only_dispatch_bmu_count,unmapped_dispatch_bmu_count,estimated_dispatch_share_of_total_dispatch,blocked_dispatch_share_of_total_dispatch,unmapped_dispatch_share_of_total_dispatch,estimated_capture_ratio_vs_qa_target,blocked_dispatch_ratio_vs_qa_target,qa_shortfall_after_blocked_dispatch_mwh,dispatch_alignment_inference
2024-10-01,wind_constraints_positive_only_v1,12116,2148.9714601336464,9967.028539866355,88.93333333333335,3128.675,3217.608333333333,85,0,3217.608333333333,0.0,0.0,0.0,0.0,0.0,0.0,3180.6083333333336,37.0,0.0,1869.5285601336464,279.4428999999999,0.0,10,3,0,1.0,0.0,0.0,0.17736641301862383,0.0,9967.028539866355,dispatch_source_shortfall_inferred
2024-10-02,wind_constraints_positive_only_v1,11116,237.12189999999998,10878.8781,26.633333333333333,319.5333333333333,346.16666666666663,18,2,343.83333333333337,2.333333333333333,0.0,0.0,2.333333333333333,0.0,0.0,48.3,2.033333333333333,295.83333333333337,114.55089999999998,73.95199999999998,48.61899999999999,4,1,3,0.9932595089070777,0.006740491092922484,0.8545979778526723,0.021331585102554874,0.0002099076406381192,10876.544766666666,dispatch_source_shortfall_inferred
2024-10-03,wind_constraints_positive_only_v1,7556,283.5998166666667,7272.400183333333,24.583333333333332,2145.025,2169.6083333333336,24,28,23.108333333333334,2146.5,2146.3333333333335,0.0,0.16666666666666666,0.0,-1.515731984369495e-13,2163.9416666666666,0.0,5.666666666666667,278.0938166666666,0.0,5.506,13,0,1,0.010650923937884334,0.9893490760621155,0.0026118385422868183,0.037533062025763196,0.2840788777130757,5125.900183333333,dispatch_source_shortfall_inferred
2024-10-04,wind_constraints_positive_only_v1,7306,982.2504166666665,6323.749583333333,72.21666666666667,5553.641666666666,5625.858333333334,86,52,1102.525,4523.333333333332,4519.333333333334,0.0,4.0,0.0,-1.8189894035458565e-12,4659.916666666665,0.0,965.9416666666667,314.13974999999994,0.0,668.1106666666667,8,0,11,0.19597454018127605,0.8040254598187238,0.17169676330870992,0.1344443493931928,0.6191258326489641,1800.4162500000011,dispatch_source_shortfall_inferred
2024-10-05,wind_constraints_positive_only_v1,12382,2981.3190833333333,9400.680916666666,104.65,5064.133333333333,5168.783333333333,163,45,2850.7166666666667,2318.0666666666666,2311.95,0.0,4.383333333333334,1.7333333333333334,1.2079226507921703e-13,3255.2333333333336,13.200000000000001,1900.3500000000001,1810.2457499999998,50.018,1121.0553333333332,13,1,20,0.5515256652919611,0.448474334708039,0.3676590558061698,0.2407784754751521,0.18721262047057557,7082.61425,dispatch_source_shortfall_inferred
2024-10-06,wind_constraints_positive_only_v1,11968,1582.4840166666663,10385.515983333335,33.28333333333333,1381.5166666666667,1414.8,60,6,1107.783333333333,307.01666666666665,306.6,0.0,0.41666666666666663,0.0,-3.785860513971784e-14,1235.3916666666664,7.933333333333334,171.47500000000002,1370.0656833333333,105.38899999999997,107.02933333333334,9,1,4,0.7829964188106681,0.21700358118933183,0.12120087644896807,0.1322262714460784,0.02565313057040998,10078.499316666668,dispatch_source_shortfall_inferred
2024-10-07,wind_constraints_positive_only_v1,10751,326.2558333333333,10424.744166666667,14.45,662.9166666666667,677.3666666666667,62,15,129.65,547.7166666666667,546.1333333333333,0.0,1.5833333333333335,0.0,3.774758283725532e-14,573.3249999999999,0.0,104.04166666666667,251.64616666666663,0.0,74.60966666666667,7,0,7,0.19140298213670587,0.8085970178632942,0.15359726391417747,0.03034655690943478,0.05094564846680929,9877.0275,dispatch_source_shortfall_inferred
