date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,scope_type,scope_key,scope_label,parent_region,source_key,source_label,source_year_label,target_is_proxy,total_curtailment_mwh,regional_daily_alloc_mwh,regional_daily_alloc_cost_gbp,regional_daily_wind_share,region_daily_wind_weight_mw,region_hourly_wind_weight_mw,intraday_wind_share,cluster_capacity_share,hourly_curtailment_proxy_mwh,hourly_curtailment_proxy_cost_gbp,allocation_method
2025-01-24,2025-01-24 00:00:00+00:00,2025-01-24 01:00:00+00:00,2025-01-24 00:00:00+00:00,2025-01-24 01:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18749.252,0.04224497976344184,0.6710473380716105,-814.952115086607,169041.0372241512,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 01:00:00+00:00,2025-01-24 02:00:00+00:00,2025-01-24 01:00:00+00:00,2025-01-24 02:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,19370.79,0.04364540150998458,0.6710473380716105,-841.9677905763118,174644.75027863594,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 02:00:00+00:00,2025-01-24 03:00:00+00:00,2025-01-24 02:00:00+00:00,2025-01-24 03:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,20384.165999999997,0.045928695190860895,0.6710473380716105,-886.0150365452711,183781.22837056522,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 03:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-24 03:00:00+00:00,2025-01-24 04:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,20611.142,0.0464401074075609,0.6710473380716105,-895.8807405890324,185827.61712596673,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 04:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-24 05:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,20508.608,0.046209082364265054,0.6710473380716105,-891.4240134530223,184903.18271595714,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 05:00:00+00:00,2025-01-24 06:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 06:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,19267.772,0.043413285939439675,0.6710473380716105,-837.4900259704496,173715.95218190344,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 06:00:00+00:00,2025-01-24 07:00:00+00:00,2025-01-24 06:00:00+00:00,2025-01-24 07:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18050.048,0.04066956444391241,0.6710473380716105,-784.5606211391674,162737.09670474936,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 07:00:00+00:00,2025-01-24 08:00:00+00:00,2025-01-24 07:00:00+00:00,2025-01-24 08:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,17687.158000000003,0.03985191685421896,0.6710473380716105,-768.7872999931413,159465.32340956558,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 08:00:00+00:00,2025-01-24 09:00:00+00:00,2025-01-24 08:00:00+00:00,2025-01-24 09:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,17127.71,0.03859139353101128,0.6710473380716105,-744.4704189313806,154421.4064472794,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 09:00:00+00:00,2025-01-24 10:00:00+00:00,2025-01-24 09:00:00+00:00,2025-01-24 10:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,16687.726000000002,0.03760004117326186,0.6710473380716105,-725.3461417919906,150454.5627714874,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 10:00:00+00:00,2025-01-24 11:00:00+00:00,2025-01-24 10:00:00+00:00,2025-01-24 11:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,16941.398,0.038171603628476165,0.6710473380716105,-736.3722100819815,152741.63950365383,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 11:00:00+00:00,2025-01-24 12:00:00+00:00,2025-01-24 11:00:00+00:00,2025-01-24 12:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,17031.510000000002,0.03837463997448311,0.6710473380716105,-740.2890044690155,153554.07863169705,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 12:00:00+00:00,2025-01-24 13:00:00+00:00,2025-01-24 12:00:00+00:00,2025-01-24 13:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,17213.129999999997,0.03878385807153765,0.6710473380716105,-748.1832715652188,155191.54305857923,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 13:00:00+00:00,2025-01-24 14:00:00+00:00,2025-01-24 13:00:00+00:00,2025-01-24 14:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,17428.886,0.03926998988382761,0.6710473380716105,-757.5612888078601,157136.7736217683,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 14:00:00+00:00,2025-01-24 15:00:00+00:00,2025-01-24 14:00:00+00:00,2025-01-24 15:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,17969.542,0.04048817190938168,0.6710473380716105,-781.0613596765149,162011.26413592117,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 15:00:00+00:00,2025-01-24 16:00:00+00:00,2025-01-24 15:00:00+00:00,2025-01-24 16:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18921.182,0.042632364783960444,0.6710473380716105,-822.4251981272978,170591.13775775905,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 16:00:00+00:00,2025-01-24 17:00:00+00:00,2025-01-24 16:00:00+00:00,2025-01-24 17:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,19121.624,0.04308399177333281,0.6710473380716105,-831.1375793920113,172398.29910922435,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 17:00:00+00:00,2025-01-24 18:00:00+00:00,2025-01-24 17:00:00+00:00,2025-01-24 18:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,19102.53,0.04304097002272627,0.6710473380716105,-830.3076425131713,172226.14986483005,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 18:00:00+00:00,2025-01-24 19:00:00+00:00,2025-01-24 18:00:00+00:00,2025-01-24 19:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18775.736,0.04230465233299581,0.6710473380716105,-816.1032645733145,169279.81383400442,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 19:00:00+00:00,2025-01-24 20:00:00+00:00,2025-01-24 19:00:00+00:00,2025-01-24 20:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18798.63,0.04235623607440076,0.6710473380716105,-817.0983716700027,169486.2234287024,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 20:00:00+00:00,2025-01-24 21:00:00+00:00,2025-01-24 20:00:00+00:00,2025-01-24 21:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18593.41,0.04189384350817713,0.6710473380716105,-808.1783105892688,167635.9841946711,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 21:00:00+00:00,2025-01-24 22:00:00+00:00,2025-01-24 21:00:00+00:00,2025-01-24 22:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18469.228000000003,0.04161404215519603,0.6710473380716105,-802.7806348016862,166516.3739785105,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 22:00:00+00:00,2025-01-24 23:00:00+00:00,2025-01-24 22:00:00+00:00,2025-01-24 23:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18259.768,0.04114209620976574,0.6710473380716105,-793.6762785305111,164627.90740624556,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-24,2025-01-24 23:00:00+00:00,2025-01-25 00:00:00+00:00,2025-01-24 23:00:00+00:00,2025-01-25 00:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-41326,-28747.747846486483,5962987.301790115,0.6956334473814665,443822.014,18751.068,0.042249071493781286,0.6710473380716105,-815.0310490643996,169057.41006524366,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-25,2025-01-25 00:00:00+00:00,2025-01-25 01:00:00+00:00,2025-01-25 00:00:00+00:00,2025-01-25 01:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-33587,-18283.242515782582,3521244.0730763273,0.5443547359330271,283062.822,18595.512000000002,0.0656939398420892,0.6710473380716105,-805.9937726547596,155229.62037215647,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-25,2025-01-25 01:00:00+00:00,2025-01-25 02:00:00+00:00,2025-01-25 01:00:00+00:00,2025-01-25 02:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-33587,-18283.242515782582,3521244.0730763273,0.5443547359330271,283062.822,18338.525999999998,0.06478606363925814,0.6710473380716105,-794.8551110433203,153084.3802077039,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-25,2025-01-25 02:00:00+00:00,2025-01-25 03:00:00+00:00,2025-01-25 02:00:00+00:00,2025-01-25 03:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-33587,-18283.242515782582,3521244.0730763273,0.5443547359330271,283062.822,16815.408,0.0594052157086175,0.6710473380716105,-728.8379116772384,140369.85914896685,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
2025-01-25,2025-01-25 03:00:00+00:00,2025-01-25 04:00:00+00:00,2025-01-25 03:00:00+00:00,2025-01-25 04:00:00+00:00,cluster,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,regional_curtailment_hourly_proxy,Derived regional hourly curtailment proxy,2024-2025,True,-33587,-18283.242515782582,3521244.0730763273,0.5443547359330271,283062.822,14203.792,0.050178938723362265,0.6710473380716105,-615.6414461770933,118568.8912467198,gb_daily_curtailment * regional_daily_wind_share * intraday_wind_share * cluster_capacity_share
