date,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,system_balance_source_provider,system_balance_source_family,system_balance_source_key,system_balance_source_dataset_keys,system_balance_source_published_utc,system_balance_feed_available_flag,system_balance_known_flag,system_balance_active_flag,system_balance_state,system_balance_imbalance_mw,system_balance_indicated_demand_mw,system_balance_indicated_generation_mw,system_balance_indicated_margin_mw,system_balance_demand_minus_generation_mw,system_balance_margin_ratio,system_balance_imbalance_direction_bucket,system_balance_margin_direction_bucket,source_lineage
2025-01-24,2025-01-24 00:00:00+00:00,2025-01-24 01:00:00+00:00,2025-01-24 00:00:00+00:00,2025-01-24 01:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 00:17:00+00:00,True,False,True,balanced_or_loose,-34.0,-17641.0,27267.0,34956.0,-44908.0,1.9815203219772122,imbalance_neutral,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 01:00:00+00:00,2025-01-24 02:00:00+00:00,2025-01-24 01:00:00+00:00,2025-01-24 02:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 01:17:00+00:00,True,False,True,moderate_imbalance,997.0,-17863.5,28013.0,35699.0,-45876.5,1.9984325580093487,imbalance_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 02:00:00+00:00,2025-01-24 03:00:00+00:00,2025-01-24 02:00:00+00:00,2025-01-24 03:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 02:16:00+00:00,True,False,True,active_imbalance,2416.5,-18449.0,28562.5,35765.0,-47011.5,1.9385874573147597,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 03:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-24 03:00:00+00:00,2025-01-24 04:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 03:16:00+00:00,True,False,True,active_imbalance,2771.0,-18309.0,28089.0,35687.0,-46398.0,1.9491506909170353,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 04:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 04:00:00+00:00,2025-01-24 05:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 04:17:00+00:00,True,False,True,active_imbalance,2832.5,-18633.5,28070.0,35569.0,-46703.5,1.9088738025599055,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 05:00:00+00:00,2025-01-24 06:00:00+00:00,2025-01-24 05:00:00+00:00,2025-01-24 06:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 05:17:00+00:00,True,False,True,active_imbalance,2435.0,-19121.5,28797.0,35103.0,-47918.5,1.8357869414010408,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 06:00:00+00:00,2025-01-24 07:00:00+00:00,2025-01-24 06:00:00+00:00,2025-01-24 07:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 06:17:00+00:00,True,False,True,active_imbalance,2216.5,-20020.0,31521.5,33760.5,-51541.5,1.6863386613386613,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 07:00:00+00:00,2025-01-24 08:00:00+00:00,2025-01-24 07:00:00+00:00,2025-01-24 08:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 07:16:00+00:00,True,False,True,active_imbalance,2495.0,-22186.0,36599.5,30009.0,-58785.5,1.352609753898855,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 08:00:00+00:00,2025-01-24 09:00:00+00:00,2025-01-24 08:00:00+00:00,2025-01-24 09:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 08:16:00+00:00,True,False,True,active_imbalance,2625.0,-23726.0,39534.5,27924.5,-63260.5,1.1769577678496164,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
2025-01-24,2025-01-24 09:00:00+00:00,2025-01-24 10:00:00+00:00,2025-01-24 09:00:00+00:00,2025-01-24 10:00:00+00:00,elexon,public_system_balance,IMBALNGC|INDDEM|INDGEN|MELNGC,IMBALNGC|INDDEM|INDGEN|MELNGC,2025-01-24 09:16:00+00:00,True,False,True,active_imbalance,2447.5,-24407.5,40066.5,27049.0,-64474.0,1.1082249308614156,imbalance_strong_positive,margin_loose,elexon:IMBALNGC|INDDEM|INDGEN|MELNGC
