interval_start_utc,interval_end_utc,route_name,source_provider,source_family,source_key,source_published_utc,forward_price_eur_per_mwh,day_ahead_price_eur_per_mwh,intraday_price_eur_per_mwh,imbalance_price_eur_per_mwh,forward_to_day_ahead_spread_eur_per_mwh,day_ahead_to_intraday_spread_eur_per_mwh,forward_to_day_ahead_spread_bucket,day_ahead_to_intraday_spread_bucket,upstream_market_state,upstream_market_state_feed_available_flag
2025-01-23 23:00:00+00:00,2025-01-24 00:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,,75.16,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2025-01-23 23:00:00+00:00,2025-01-24 00:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,,70.33,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2025-01-24 00:00:00+00:00,2025-01-24 01:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,83.1051,63.05,,,-20.055099999999996,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2025-01-24 00:00:00+00:00,2025-01-24 01:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,83.1051,58.53,,,-24.575099999999992,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2025-01-24 01:00:00+00:00,2025-01-24 02:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,54.5805,48.6,,,-5.980499999999999,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2025-01-24 01:00:00+00:00,2025-01-24 02:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,54.5805,44.24,,,-10.340499999999999,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2025-01-24 02:00:00+00:00,2025-01-24 03:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,21.58065,44.37,,,22.78935,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
2025-01-24 02:00:00+00:00,2025-01-24 03:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,21.58065,39.58,,,17.99935,,spread_positive,spread_unknown,day_ahead_stronger_than_forward,True
2025-01-24 03:00:00+00:00,2025-01-24 04:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,13.70655,16.01,,,2.3034500000000016,,spread_flat,spread_unknown,day_ahead_near_forward,True
2025-01-24 03:00:00+00:00,2025-01-24 04:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,13.70655,43.81,,,30.103450000000002,,spread_strong_positive,spread_unknown,day_ahead_much_stronger_than_forward,True
