settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,lost_energy_estimate_half_hour_count,accepted_down_delta_mwh_lower_bound,dispatch_down_mwh_lower_bound,lost_energy_mwh,primary_dispatch_block_reason,dispatch_minus_lost_energy_gap_mwh
2024-10-05,T_MILWW-1,MILWW-1,,,,unmapped,48,31,0.0,668.25,138.12,physical_below_generation,530.13
2024-10-05,T_KYPEW-1,KYPEW-1,,,,unmapped,34,11,2.466666666666667,578.0,51.39599999999999,physical_below_generation,526.604
2024-10-05,T_CGTHW-1,CGTHW-1,,,,unmapped,48,7,0.26666666666666666,550.5,33.25,physical_below_generation,517.25
2024-10-05,T_DOREW-1,DOREW-1,,,,unmapped,42,22,2.1,852.5,390.102,physical_below_generation,462.398
2024-10-05,T_WHIHW-1,WHIHW-1,,,,unmapped,48,14,1.7333333333333334,630.5,169.39,physical_inconsistent,461.11
2024-10-05,T_DBAWO-1,DBAWO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,0,0.0,440.0,0.0,outage,440.0
2024-10-05,T_KILBW-1,KILBW-1,,,,unmapped,48,36,0.0,668.0,232.27500000000003,physical_below_generation,435.72499999999997
2024-10-05,T_BLLA-2,BLLA-2,,,,unmapped,48,31,0.0,571.0,140.133,physical_below_generation,430.86699999999996
2024-10-05,T_DOREW-2,DOREW-2,,,,unmapped,42,27,1.2666666666666666,722.5,292.872,physical_below_generation,429.628
2024-10-05,E_HBHDW-1,HBHDW-1,,,,unmapped,48,40,0.0,577.25,148.526,physical_below_generation,428.724
2024-10-05,T_HRSTW-1,HRSTW-1,,,,unmapped,48,27,0.0,514.5,104.17,physical_below_generation,410.33
2024-10-05,T_BEINW-1,BEINW-1,,,,unmapped,48,40,0.0,790.0,383.66700000000003,physical_below_generation,406.33299999999997
2024-10-05,T_SANQW-1,SANQW-1,,,,unmapped,48,27,2.7,599.75,200.076,physical_below_generation,399.674
2024-10-05,T_COUWW-1,COUWW-1,,,,unmapped,48,11,0.0,402.0,4.472999999999998,physical_below_generation,397.527
2024-10-05,T_TWSHW-1,TWSHW-1,,,,unmapped,48,41,3.866666666666667,826.75,440.52099999999996,physical_below_generation,386.22900000000004
2024-10-05,T_GLWSW-1,GLWSW-1,,,,unmapped,48,24,0.0,558.25,186.9,physical_below_generation,371.35
2024-10-05,T_DALQW-1,DALQW-1,,,,unmapped,48,27,0.0,579.25,213.469,physical_below_generation,365.781
2024-10-05,E_ASHWW-1,ASHWW-1,,,,unmapped,48,42,0.0,459.0,98.28900000000002,physical_below_generation,360.711
2024-10-05,T_WDRGW-1,WDRGW-1,,,,unmapped,48,45,3.583333333333333,993.5,635.201,physical_below_generation,358.299
2024-10-05,T_STLGW-1,STLGW-1,,,,unmapped,48,6,0.0,370.94999999999993,29.102999999999998,physical_below_generation,341.8469999999999
2024-10-05,E_GRGRW-1,GRGRW-1,,,,unmapped,48,34,0.0,443.0,106.11699999999999,physical_below_generation,336.88300000000004
2024-10-05,T_DUNGW-1,DUNGW-1,,,,unmapped,48,8,0.0,361.45833333333337,44.084999999999994,physical_below_generation,317.3733333333334
2024-10-05,T_STLGW-3,STLGW-3,,,,unmapped,48,3,0.0,314.7916666666667,23.551000000000002,physical_below_generation,291.2406666666667
2024-10-05,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,5,0.0,295.5,7.369999999999997,physical_below_generation,288.13
