settlement_date,settlement_period,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,source_key,source_label,target_is_proxy,elexon_bm_unit,national_grid_bm_unit,bm_unit_name,lead_party_name,fuel_type,bm_unit_type,gsp_group_id,gsp_group_name,generation_capacity_mw,mapping_status,mapping_confidence,mapping_rule,cluster_key,cluster_label,parent_region,generation_mwh,pn_level_from_mw,pn_level_to_mw,pn_mean_mw,pn_mwh,qpn_level_from_mw,qpn_level_to_mw,qpn_mean_mw,qpn_mwh,mils_level_from_mw,mils_level_to_mw,mils_mean_mw,mils_mwh,mels_level_from_mw,mels_level_to_mw,mels_mean_mw,mels_mwh,physical_baseline_source_dataset,physical_baseline_mwh,physical_consistency_flag,counterfactual_method,counterfactual_valid_flag
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_ARCHW-1,ARCHW-1,Arecleoch,SP Renewables (UK) Limited,WIND,T,,,114.0,unmapped,none,,,,,2.09,5.0,5.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,39.0,PN,2.5,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BDCHW-1,BDCHW-1,Bad a Cheo Wind Farm,RWE Generation UK plc,WIND,T,,,270.0,unmapped,none,,,,,9.527,12.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,13.0,PN,6.0,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-1,BEATO-1,Beatrice Offshore WF 1,Beatrice Offshore Windfarm Ltd,WIND,T,,,184.0,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,50.192,79.0,78.0,78.5,1.3083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,112.0,56.0,PN,1.3083333333333333,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-2,BEATO-2,Beatrice Offshore WF 2,Beatrice Offshore Windfarm Ltd,WIND,T,,,166.0,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,46.185,81.0,79.0,80.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,59.0,PN,1.3333333333333333,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-3,BEATO-3,Beatrice Offshore WF 3,Beatrice Offshore Windfarm Ltd,WIND,T,,,166.0,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,74.771,129.0,126.0,127.5,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,168.0,84.0,PN,2.125,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-4,BEATO-4,Beatrice Offshore WF 4,Beatrice Offshore Windfarm Ltd,WIND,T,,,165.526,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,79.027,119.0,116.0,117.5,1.9583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,168.0,84.0,PN,1.9583333333333333,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEINW-1,BEINW-1,Beinneun Wind farm,Beinneun Wind Farm Ltd,WIND,T,,,108.8,unmapped,none,,,,,0.62,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,109.0,54.5,PN,2.0,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BENBW-1,BENBW-1,Benbrack WF,Benbrack Wind Farm Limited,WIND,T,,,67.0,unmapped,none,,,,,,,,,,,,,,,,,,,,,,,,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BHLAW-1,BHLAW-1,Bhlaraidh Windfarm 1,SSE Generation Ltd,WIND,T,,,108.0,unmapped,none,,,,,-0.51,1.0,2.0,1.5,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,54.0,PN,0.025,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BLKWW-1,BLKWW-1,Blackcraig Windfarm,Blackcraig Wind Farm Limited,WIND,T,,,56.216,unmapped,none,,,,,0.636,4.0,3.0,3.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,26.5,PN,1.75,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BLLA-1,BLLA-1,T_BLLA-1,SP Renewables (UK) Limited,WIND,T,,,118.0,unmapped,none,,,,,0.049,3.0,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,59.0,PN,1.5,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BLLA-2,BLLA-2,Black Law Windfarm Extension,SP Renewables (UK) Limited,WIND,T,,,69.0,unmapped,none,,,,,-0.037,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.0,28.5,PN,0.5,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BOWLW-1,BOWLW-1,Barrow Offshore Wind,Barrow Offshore Wind Limited,WIND,T,,,90.0,unmapped,none,,,,,4.691,6.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,75.0,37.5,PN,3.0,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BRBEO-1,BRBEO-1,BURBO_EXTENSION,Burbo Extension Limited,WIND,T,,,257.7,unmapped,none,,,,,23.325,24.0,27.0,25.5,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,252.0,252.0,126.0,PN,12.75,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CGTHW-1,CGTHW-1,Corriegarth WF,Corriegarth Wind Energy LTD,WIND,T,,,69.0,unmapped,none,,,,,2.91,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,69.0,34.5,PN,0.5,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CLDCW-1,CLDCW-1,Clyde Central,Clyde Windfarm (Scotland) Ltd,WIND,T,,,200.0,region_only,medium,Direct BMU and name matches for Clyde onshore wind; assign parent region without forcing a cluster.,,,Scotland,0.941,6.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,187.0,187.0,93.5,PN,3.0,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CLDNW-1,CLDNW-1,Clyde North,Clyde Windfarm (Scotland) Ltd,WIND,T,,,200.0,region_only,medium,Direct BMU and name matches for Clyde onshore wind; assign parent region without forcing a cluster.,,,Scotland,3.555,14.0,12.0,13.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,189.0,94.5,PN,0.21666666666666667,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CLDSW-1,CLDSW-1,Clyde South,Clyde Windfarm (Scotland) Ltd,WIND,T,,,150.0,unmapped,none,,,,,1.503,4.0,3.0,3.5,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,64.5,PN,0.058333333333333334,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_COUWW-1,COUWW-1,Cour Wind Farm,Cour Wind farm (Scotland) Ltd,WIND,T,,,20.5,unmapped,none,,,,,0.648,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,10.0,PN,2.0,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CREAW-1,CREAW-1,Creag Riabhach Wind Farm,Creag Riabhach Wind Farm Ltd,WIND,T,,,93.0,unmapped,none,,,,,3.138,10.0,11.0,10.5,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,46.0,PN,5.25,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRGHW-1,CRGHW-1,Carraig Gheal Wind Farm,Statkraft Markets Gmbh,WIND,T,,,46.0,unmapped,none,,,,,2.393,16.0,10.0,13.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,23.0,PN,6.5,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRYRW-2,CRYRW-2,Crystal Rig II Windfarm,Eneco Energy Trade,WIND,T,,,150.62,unmapped,none,,,,,5.139,10.0,7.0,8.5,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,138.0,69.0,PN,4.25,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRYRW-3,CRYRW-3,Crystal Rig III,Eneco Energy Trade,WIND,T,,,13.8,unmapped,none,,,,,0.571,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,7.0,PN,1.0,True,pn_qpn_physical_max,True
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRYRW-4,CRYRW-4,Crystal Rig IV Wind Farm,Crystal Rig IV Limited,WIND,T,,,48.2,unmapped,none,,,,,,,,,,,,,,,,,,,,,,,,True,pn_qpn_physical_max,False
2024-10-07,1,2024-10-07 00:00:00+01:00,2024-10-07 00:30:00+01:00,2024-10-06 23:00:00+00:00,2024-10-06 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CUMHW-2,CUMHW-2,T_CUMHW-2,CUMBERHEAD WEST WIND FARM LTD,WIND,T,,,112.0,unmapped,none,,,,,,,,,,,,,,,,,,,,,,,,True,pn_qpn_physical_max,False
