interval_start_utc,interval_end_utc,route_name,source_provider,source_family,source_key,source_published_utc,forward_price_eur_per_mwh,day_ahead_price_eur_per_mwh,intraday_price_eur_per_mwh,imbalance_price_eur_per_mwh,forward_to_day_ahead_spread_eur_per_mwh,day_ahead_to_intraday_spread_eur_per_mwh,forward_to_day_ahead_spread_bucket,day_ahead_to_intraday_spread_bucket,upstream_market_state,upstream_market_state_feed_available_flag
2024-11-21 23:00:00+00:00,2024-11-22 00:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,,104.55,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-11-21 23:00:00+00:00,2024-11-22 00:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,,114.5,,,,,spread_unknown,spread_unknown,no_upstream_feed,False
2024-11-22 00:00:00+00:00,2024-11-22 01:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,108.88605000000001,92.43,,,-16.456050000000005,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-11-22 00:00:00+00:00,2024-11-22 01:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,108.88605000000001,104.02,,,-4.8660500000000155,,spread_flat,spread_unknown,day_ahead_near_forward,True
2024-11-22 01:00:00+00:00,2024-11-22 02:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,100.99439999999998,85.78,,,-15.214399999999983,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-11-22 01:00:00+00:00,2024-11-22 02:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,100.99439999999998,96.24,,,-4.75439999999999,,spread_flat,spread_unknown,day_ahead_near_forward,True
2024-11-22 02:00:00+00:00,2024-11-22 03:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,96.27345,80.58,,,-15.693449999999999,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-11-22 02:00:00+00:00,2024-11-22 03:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,96.27345,90.01,,,-6.263449999999992,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
2024-11-22 03:00:00+00:00,2024-11-22 04:00:00+00:00,R1_netback_GB_FR_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R1_netback_GB_FR_DE_PL,,105.22395,77.13,,,-28.093950000000007,,spread_strong_negative,spread_unknown,day_ahead_much_weaker_than_forward,True
2024-11-22 03:00:00+00:00,2024-11-22 04:00:00+00:00,R2_netback_GB_NL_DE_PL,elexon_mid:APXMIDP+entsoe_day_ahead,free_entsoe_day_ahead_plus_elexon_mid,free_entsoe_day_ahead_plus_elexon_mid:R2_netback_GB_NL_DE_PL,,105.22395,87.2,,,-18.02395,,spread_negative,spread_unknown,day_ahead_weaker_than_forward,True
